,NU_INSCRICAO,NU_NOTA_MT
2156,4bacc9a0f16d3241892e0b898da16ff2b7ec6930,430.44177
2157,505b45f607e646d9e390d32c3c11d4395a14b409,573.65356
2158,6c02912f351de7a84dcbc68aa622520ef2c40f0b,436.20364
2159,daa134e68ca7728634d98b64cb2df991c738eb93,509.0072
2160,25f51e1257b0beff9f9a395c02f60d0751ef2abc,511.48798
2161,54276226cd7702d18400870b3962b2ce4b20d175,695.8406
2162,9efc17958d1537e4f9208def7247264edd30cee7,622.2179
2163,a70a0c34d7b25af69134c15cd03b4e517c888b4b,503.6364
2164,8bc2e5e17c24713e2160cf694cb7beb794cd704f,505.25308
2165,c783511b0d8f3c4979b925ef479b06a2d18684d3,487.3449
2166,a2a3a6079e018f771c4feed5e8f156f12c75e94b,469.89117
2167,9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9,472.01587
2168,0cee37077eb6a423d052323ea0deecebd51652f8,448.08447
2169,a7975835c800acde0cbe02137cd6d8e22eca8757,504.7579
2170,81e0c6398abd22369d6184a62668cfceaafe15e9,512.18054
2171,19c25266ec728a33a700f7cebc55f1448c370dbb,503.05173
2172,a017e2159876ee1ccaa0df4ec41b04198c764a72,462.30853
2173,c5531d2aa3fd138c8299965f439e41b537f651be,605.6934
2174,bef153124bfcc2ea04c1a5c6600dcabe1a706e95,565.2619
2175,00833d00c3781f59cf291f221da1427cf9f3e148,495.15433
2176,911882553e7600785185458e060737fc743906c6,419.78314
2177,ca60f71d600c3e3f971bf5670a613317af83802d,454.08826
2178,dd60acc7d78b126919997f3dfc3b3a2a3104aef5,443.9193
2179,79315b89adb4e53276af59042771ceb81447020b,468558
2180,40515e4d7e55b8b0c5d9e59c97270735d94629a2,555.6596
2181,f9e5ded4a55baba43219704c50f4951176ae5f86,603.08075
2182,78f0e8c308b8b48c6c1a537070647da6f5740177,498.10464
2183,02c111e501fd009c58948226c189da8000b6fc70,438.58575
2184,64b4038332016bb152a9b00df056f5729818e21f,483.86166
2185,38ae8c3d97f3d32957fbc666bf9ae82dc785ba04,425.19382
2186,5c378b023c3836ce7110247108b52a8e954d598f,453.92328
2187,c5ccff53bcdc34872e5cd5a3b5edc7e876c946b1,460.79013
2188,a4fdf2c550ee57562833e8bea6ef573283e2f322,442.20844
2189,41f00df481bbaa9a288fc8d83ebe024d1ed1176e,746.5384
2190,3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3,565.8577
2191,859a7c3966999ba2d1fc4ed84e2fe4470b8cf795,683.3975
2192,e71aabde890247e81e5a8be5f620cc9c0d0ccdee,458.62775
2193,568c7baa099d6c9183ec4cb664bffbdc984a50c5,492.08887
2194,b4632bbc26a61e21b64060871144ea1a473b50cc,482.3062
2195,b3efbaf38594d11da966cdf6867dedb2c0678db8,494.28592
2196,2dd3dd83210e8f80016107dc4face5ea65596f1b,469926
2197,f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba,477.4788
2198,834dbfc0f334a9f715cb93673aa16f0c6a1d2c08,448.84683
2199,8925301dd87421e7c9e4eb2b35f5aab4de77fb1e,589.25037
2200,b0b5d64b5b3abcd1341741d6a335a34938934160,486.55524
2201,1eb28314e12d9f43451e0a4aef16d6dbaec22d6b,463.67575
2202,704fb62bd0b6566f9dde47a1474323f5c0696c28,446.89938
2203,9a13edb09bc41e15565c9266e4c384dd92491e53,486.64154
2204,1089167bde18f546a38bf32e537d0532d2eb6115,461.0403
2205,19e22e9c8981169ddad3e56e68bc150a43f7a950,485.42535
2206,05541f43ff280ec5ec115704592a5fabae668c7c,509.0384
2207,9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6,553.7712
2208,e70776594f34315ec283b3c808440351850df0a8,544.76056
2209,6c48ad600a8846f96fe841e70b29e8526027957c,479.35632
2210,f66b663d03c71e1c5c06eebf8391bbc569ec4748,510.23245
2211,b74495dc73b8170e08569f50c37ef54f06cf5457,573.8671
2212,f4884b8499d061014beab58fc163df48c2c884fb,451.2726
2213,c60b5edc405d33d60582ba9939bfb23b2b25b583,462.6467
2214,275dbf5782d8cb4d2b444ef0a80782d9edef9307,491.31918
2215,664d87f57ae3dbeef8615f9d75471b4d41806ce5,452.5911
2216,fcbb70ca92286a3f10f6bb090135b4a5adbc3f11,727.37604
2217,8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,546.0591
2218,6faaaa082369061d6b6a99e1d3ad05736a7c34ed,438.44034
2219,5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c,440.9831
2220,16be20b88a8268b954347612af7ab37636359355,623.4607
2221,0afec8105321cc0f9a0324bfc8412407aeb0b393,556.71204
2222,eef7db7d8b77abe94e29524778a1aa8ff76df781,463.4413
2223,8bbd77d56ec15ba40e5ac404c0bc94869ec363cf,703.0612
2224,c345a8209383cc6f3ece2e7c40dc0f4091420b39,436.62503
2225,a509da1742da36cc89290f268031173d6c02dc63,433.3008
2226,eee31941c9a15ef27896aa58eb1e86cb52740dc5,467.09784
2227,0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,512.9755
2228,d433e6e4eca847b81f68148f22ba6304a1350c70,611.44495
2229,f7a7f7605b2b4f51f84d7812d3b322ea883249e8,469.0451
2230,1b09dac234528aa6d2dfe5f990f77da4fc65768a,501.15558
2231,517b92ea81a697c91f17969f77a0a461b64997be,518.52563
2232,1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,456.1804
2233,bd5d26e62cd45b5ce64868e1beab4778d709fc64,425.39264
2234,87ebc93894abd910eab0ebb1910c974c21468d12,517.5599
2235,c262a749861b72aa3c15f3afc4059d196e3067f0,475.1745
2236,ca1a2641c7176e90d72daaf11be5736933644641,524711
2237,486eb8747ea4f246bc82e9df7508909e9723facf,471.04187
2238,5b5b113b2598a9b93ccce2777256dd0c6f080145,511.60135
2239,f05d6f27c11346e4cf5fd49d201301e9b61508a1,499.34988
2240,f35a9a66f488d940cdf728cde2d1de94e607c4d8,481.15503
2241,4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,432.5895
2242,245f3c2d6f83b0d7de0eafe4ba6885a0c6e0b8b1,513.6211
2243,49fec1f45e2aec87a4f45db624eaac5c2b22962b,472.2804
2244,aefe10e88b12c2db5e2c4042ec84d542afa34436,478.60095
2245,831a554bc210aae41c55a8fadefaf5f5b6b57078,457.7672
2246,b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,572.5184
2247,80ff901eec9640d285bfb2f9d54503a23ec78edf,489.2682
2248,82f87f999ef9eb885376eb293c98e0d24c1c0775,440.87625
2249,ee671c65a415061b593dcdb6dfb69fdd3f0f3949,543.5811
2250,88c869a5bb6c1f4e707fb69493e05a22dd92114c,590.8757
2251,8c9da57e0c252738518df22422079bd0e9532ddc,448.08832
2252,a02d6a43329d2e80023cf23da55028036280c246,776.72034
2253,414195dc869c8936aabfd92e01dcccf05b5286c4,524.99615
2254,6a70befb31b7344771185ea36b3448388247a4ca,454.24817
2255,bf1729d377b6b22a3136785945ddaed39871db12,438.86212
2256,f6479bca2217f6dda8957b89a8b52527c921c89c,453.6018
2257,e059a14cb18302b154bcf01fe05c4862f5acd9df,499.24326
2258,c2ec2a890d52d7b76f03f7e560612b4ad787e6ef,463.7783
2259,1564df692d0a64c7dc1587cb6ecf5e973143b102,549.63824
2260,634e9b35097032a9595a1e898c20ae02087fe506,475.68292
2261,66374f3a36a6304383a3aed56d7b8d38edb872a7,615.4052
2262,968113765be995587d313248ca74216603daac3e,779.6885
2263,52699793d55f39152ffc16d30cb0b732face85e2,529655
2264,fc9f8b90b53ca7f011948af6771d63217fd371bc,461.07492
2265,c7822ff4e20895ca953fb3fe71b6ad4078b6281b,458.45697
2266,10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,411003
2267,c80548ba80dc06fe7f952b6d46a541477d0ec65b,494.75275
2268,4aa241d9be745d5e47e3a8a0c1d606c9878a91df,733.4445
2269,873db9c4af614a98c8177a08dc9dbc8391e2a5cc,511.92853
2270,03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,586.09393
2271,5ea6829f84323da79bcc652c24a82e2374af1a98,495.74127
2272,33e69bb3800fd41adb461fb6b2247145345634c1,529.8001
2273,59635391444e7d9e0b8521e30e01f8926fe28204,503.20267
2274,d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,478.41116
2275,559672741efc90bf174f3cd83609d9de577e0dea,429.80963
2276,8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,480.46777
2277,556802f575493ba712ede7a5f9659201f60c5043,440.3945
2278,7aee63d569743515ffe766e3feacef8ad7714270,407.0259
2279,cfd0bc5f5968e253b16d7a48a39328b7d143efa6,438.26392
2280,96a358cc3423af4a6d6c0798a1d11b863367a612,467884
2281,e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,759.9989
2282,a49b010075be6ea1fbe200b3a4482f8db22935bb,590.6309
2283,aa783515ff738d23f6adae631cbf51ab58fae5b7,450.96213
2284,fd95ade5272531152f2b812d1cb0dd152bfa0678,476.96783
2285,c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,441.48242
2286,510862ea3b620d1546ec1de5bd0747e9814c03b1,451.3401
2287,5465919b4d336bbe836eff75f4b5938eafdb863f,439.9383
2288,59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,493.87158
2289,a8c411d8342cdb098e1cf95684f42e9bb9378861,469.0451
2290,88b2df87e6e0a8c9272d26276986e4854cc0a516,458.6785
2291,fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,51.133095
2292,0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,461.04694
2293,f3ec22388ed99e774eb6061402dcccec6c752f4a,460.66086
2294,a4aabcd700916946086484109b24e93fcf1afd5a,483.8476
2295,e1fbacc49f716328a083f9dbf582634cc06a8788,457.19595
2296,171b73d1f977fa036496f24235246fe1d4b908b1,510.29266
2297,06b76c46f0ee949f0ab7be51f935ec3c28555c5d,470.09476
2298,36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,451.2411
2299,11673ed83a0b38c8c9eb7d433ce3e6be62728227,493.89154
2300,0a7114f2651f9950f6b26403af84850cdfa6952e,432.44034
2301,2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,477.71756
2302,429852d4cee9e8493c4c0f9b39041ce36f273902,552.73804
2303,6ad6009351c9509a0651c645a9b1fe17511f21a8,457.7807
2304,0c48fa375c471885cbf20a651c6667bd37722c7b,521.9502
2305,a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,455.6021
2306,17588b6e96d3879ea23c2ca570e0836cd993ee07,424.0814
2307,dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,442.43088
2308,c5baf118bd7fba6fe5b151a3808e0a086a70a612,481.25208
2309,d2a0ab1bdcbb6a935f251251bd351bceded53443,529.93884
2310,2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,450.52637
2311,77afc294bc91231448719e84c2172a01a8b14de6,617.7573
2312,fe11eb3740005701931aba6ae42a0176c3b7bf94,693.77734
2313,ceda53a524cbd1c0255de4af3f829ec8e698851b,504.0403
2314,f42ba849a8b102e802c1d4eb6471114bdf2c92ca,517.3204
2315,0e0f3edd6942644821f3a524324257f3a073ca2a,461.00452
2316,23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,473.5875
2317,f276df735911779a1ff5d835bcaf6d214d3effcb,478.12222
2318,20b09a8ae57394e6cad0a2dbe1e436fb41430166,489.8917
2319,298bcba6ae69f6f7d31a68dfce32acd5b1420b65,536.2478
2320,6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,465.48154
2321,f948ef2230e786ef593c7c4a86e47620453ae8cc,516.27527
2322,eeecb5149ff0cbf59351b2a42b5d71814fee6158,485.6525
2323,ac2e0816e652cf5260cb45260a9db9a29833b15a,522.50104
2324,f8413a0ac36dc1a0a59b0773d379e6214bff12a3,480.2512
2325,1a9819a1016e7e93f904c44fc6941801552e27fb,446937
2326,2a13cec7699aceeeddef567b3cf896c1e9365cab,622.19006
2327,62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,461.81876
2328,a3d09f8b1233436ca38409f8c2127f3a57049cb3,478.03714
2329,2a289379a56b3fccb4f825808cb8cb62e3464de4,520.4969
2330,14a62b2ff36bc2ba66fcb6b4a2401359866b1435,474.33987
2331,f1f40995a03ec646ede76673c4058d4286ee5d86,787.9838
2332,ea4d2f256b094b4414574ea67320c3e2204fac10,490.6259
2333,205142cfb5053b476483020f0128e68d0ff66a4f,430.80637
2334,974537a130b3e5947e0d114c2624859b10affa6e,539.86816
2335,511409d7b89bbdc33908a9f7d8a88281725d30f7,611.60864
2336,2fffc2354ce66a2749250070ce91113dfb3d29eb,462.87402
2337,8ae80d6ac3e2828514467c5b6388ea1619ef001c,512.8492
2338,232129e63278dac8d9f82baaf23c3534bae396d3,456.01944
2339,f5187e928a06df7f5893dad371d369addd05a751,441.55536
2340,e366080005222df476c35a67b0e008005e41916b,419.3721
2341,c1fa33596abab41bdd213972ae7f9da1e6c4c279,452.0762
2342,d0d090255785236abb819b4381eccc5bb4fa8780,538.49835
2343,4eddf63f1894597b6fccb444d0b3af2fda07408f,484.70645
2344,98ed70e91cd47bada7c7e04874e67081b9c0a0fb,467.98306
2345,49350b0634798bde6649569eca496786e5d1bce7,681.0742
2346,e046ad101fdafcc2bff2938bc966371938895165,460.5892
2347,5f65e9cea038483e95b1571d789b04474742331a,464.54504
2348,722d97009100f6a48bafc0d06bf27c4df3d9d0c3,537.80035
2349,b17ced34952e5be0f0b3c21c873c8809467bfbea,487.0329
2350,9b674f2aa793e02aa4cc1014cdf367ecb60b3553,738.9653
2351,803162024415686a9cdd15cbce5ab265be727de1,440.89926
2352,18c31ee038a03d960fff336e75fda48d49c13152,443.45447
2353,2f4d0ba8b7960ef522a09e027c2e6b6205497075,424.66278
2354,ec8023fe855579afd62dd4a8a6da60b7fc6793b2,484.53476
2355,a8431c5dc49e110d42ca9b3b8ea956582bdc4844,469.0451
2356,dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,438.67703
2357,1e6a6af52a2b0f254f198fc26312b8c47261aeba,434.36227
2358,188cde61038965b9bc1c874f7d81f3fd7c3815f0,783.82623
2359,6a2aa4caed6c6be94439dcd364528079b131287a,506.23438
2360,c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,499.56238
2361,5075256486748587164fc3170622af701b21fc87,473.30136
2362,12357b2bb019bf1694ffe33a3218bd3bd54c45cd,475.01413
2363,d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,446.16455
2364,89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,531.7662
2365,75b7f61b22b17fdcc865fe1a75238f4090f25d7d,511.98846
2366,92d49b237a1812dc06948114e9d1ed2ef1b46768,623.94324
2367,7a48ae2165b2829894c952ab60838a7af20168e0,447.98483
2368,1ad51bbf7c21c610b0ac548d521f32e674fb524f,478.22214
2369,c7eac1d3a958cdf037b5ba6b40091feddd854f11,449.48953
2370,835ce6032947fb96ecde73b33b6caf66ae4e556d,510.87543
2371,0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,482.5129
2372,425f9cc3da2ba9f7456741f422840246688bbda8,411.08743
2373,b6e88ccc0391dece267c4d9b48c44490903b46b4,457.14578
2374,d7629981932ce24db6a7b5b517fb45a596617b38,576.8184
2375,310c3f8dd45384575fa7e50214be3bdef8544d34,599.3136
2376,53d44c22cf452cc8853c229cf25fa07a2abf1f28,423.23746
2377,13eccb901c037133fe76ecbbed58904572ff2775,476.39313
2378,d17a26497cbda25c25835ce0b4aa419ed30f2a78,473.66016
2379,89504f44cdc890073b19be26e62574c50615536d,512.5197
2380,abc18711518dabe7e3a5b7baa7de479630772981,520.7119
2381,475716bd9be22aabc54e6b6ef5958519b2416786,442.79034
2382,11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,463.09058
2383,86c838eb84d6b2b11398ebf5a2e4702e1abac79d,456.1846
2384,e6d95d1352ec259fc7e96050ceda73ac60f23e4a,468.1266
2385,cfacab7dac22d85fa964377ea32b4be78a3b648e,525.0786
2386,fed57b217d41195d999e8bce552d49eb76f59688,453.24576
2387,dafda14a14ae17b06457a9c751ca709641fa2a43,511.67426
2388,e254342fabb9a77fb9d3e975a61a3e30928adfda,605.9779
2389,2a099b53c306338d95920b9ea1d7a786ecd29137,454.07977
2390,ab26f24b43b865caeb74cfe83bc887b3af2fedd9,494.28745
2391,2983370b79c09bf78418e4335e0884bb926a5fb0,479.00473
2392,0807d301b8c5484c9bace1f909f1e76b8656c91e,517.0648
2393,4816f04ccbaa1e4b65de8f216a428e1a35cec252,482.20633
2394,00ad5d5600298c70d3a4511ef2e84a483bb22c86,444.60925
2395,7b807ff1f62f5e196af28f0b495c359dccba903e,486.71405
2396,3827e819a620d8f9a085c22cea412b1865aed0c7,450.3981
2397,8f8c6bc5499c24cda37005caa310b7207d7801ed,668.57404
2398,5d26e9941bde49a3523668999ea53f4cd6d7c9e6,434.77887
2399,da2d48a8443b76c28d3073a76005e912d2e152b4,602.95905
2400,3e5fa0fda2258366ec6de455735875bd7a86e30a,442.2703
2401,9d8fbcca019a71a67c870dce2de462a019da9c69,556.8712
2402,3dfe82e880147acb09c7170075a65b923c53b6d0,487.20267
2403,c6b1200a3cda2550da02561106d01d043db73a44,432.81662
2404,9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,471.7717
2405,17a85e2166e19b1993126fbff01206beae738a06,738.7527
2406,ca61f22d18a2a12d4b334bc0886508a65fd06cf8,450.70404
2407,9f9fc65511e3191de84d8ee129a1e499bfaeadd0,548.98376
2408,14fd5065cb7cd8bb434afc81af8d05d7b92a216c,482.42242
2409,c28e871925f763bd88d85acdaccc17c85f21835a,453.40314
2410,0ebc697a57f14982a84f3eec580484644f6c000a,517.14716
2411,bd507a7d96c89d9e0991798a6f9e7e452c5570ad,532.9298
2412,d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,468466
2413,446ced3e5fde8d61781304cb4e9e9fe131628a50,572.6552
2414,8e02a8d2104547a599667b38312691bd19b3bb05,505.14697
2415,e490a4b077b1d2750db453b48f6ad43a55cbedcb,611.6818
2416,e4c9df4005db1531039b317e86eaaeac4b06c4fe,628.65936
2417,85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,420.1132
2418,281fdf12804aeed37efddf06d2f156149fa25757,547.8764
2419,b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,615.49554
2420,87fdb4510def669e4fa6434518d67d253058d250,476.54712
2421,e1e7281374350c1d8823d83d22a4f29aafada269,490.90894
2422,9cb8f42151a04431bca0fe29f4f8b9474ac6173c,475.27844
2423,6769b690480fee480998f11ab1791b1ac6ea398f,535.6925
2424,1e2bdf3db4cfe8a735053ac6fc31928cfe675822,630.0932
2425,ef0b14ee71e890ac849c112effd0da453baa737a,492.62622
2426,2c1318677c2f31dbcacb31e0645576ead8f10e36,506.65518
2427,ba2f1709027e9bf363be7f6de512132f7d4af757,480.66284
2428,024cdddafe69a9ecc38a160d9ba4c297650d4baf,453.17697
2429,0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,426.8796
2430,f92b5beeaaf6d7050f6e3fa08c3841093461c99e,503.82947
2431,6e91321e228d6d4dd87f9730a6551d72b33931ee,429.49988
2432,1e48758bf7f8af48969afa1e56ffee66f92f41d2,514.19165
2433,78ce05c90219380972197a06065cfb5a684f8b86,483.7883
2434,39aad74d8e9084f2facfccae4199d91c62db98c4,472291
2435,d1937748cc2c90942de393c34c2255137c803eb2,481.13177
2436,c133dc2945c16fb60ae37db0bc7743959f3da3d8,424.0695
2437,83fa6da48f33782c6dcc3ff3a64a94022221df13,412.26224
2438,d26a47079931199956f0b05bd3dcae4a0273459d,419.38345
2439,9cc4861e6d7a0a86caed8d7b063635cc90133b5a,492.8189
2440,d302df44c6e15373315852331ebd3b6dbbb4f2cc,640.94305
2441,7c75c93b5545fdd9e5beb09c956a693548424643,448.7259
2442,85850927c26adce658c878c72674532ff1355a0a,470.65485
2443,d1244777ca02ba8c470c11d07fd4d1f1aeef2841,490.7131
2444,ffbae0ca9e948254b873fc862b12fe39957058e3,422.65994
2445,35338f06701599600faa271b375044621238af07,493.0622
2446,d44b87fb81b1c525b44b845d8f4311b137a7ca55,473.8677
2447,b96064b65630b4832f20c47ce3b7ed5f9be9a052,486.2483
2448,f15ba67882369b617b42295b716c82d8e5af5c70,640.2545
2449,4231b98f39f34149443bd70a4ccef54336a925b1,640.3832
2450,f35249833d1bebb70b5fa6345904cb0e3f222600,678094
2451,407d69d21909f9944c6ae17a2a3266993b2a5846,583.7316
2452,5eb3d9141dea67e92d64e4de349dbc84f7e4daad,464.8189
2453,e4af0fe1eece28c3316bdb5f7859e0555d816adb,553.26605
2454,01ece8c37e9e349da24020b3a914426b212bf893,534.1252
2455,e2340afbf8f44e672546d21c55a7f16918540ae5,572.98395
2456,b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,485.77725
2457,fa6c1cf41ff915d405e1f65f10f564a117baba9d,493.0739
2458,95b67d2b35b0e9d32ffa518017824bb909f823ff,650.99634
2459,601bc46879ceda8acc99c9e024bcf5ae418bed93,457.1693
2460,038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,553.3832
2461,8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,447.32153
2462,238f25431ccbb438872d987652ccf5bc75c0de28,452.7909
2463,e764e0c5d6420b20733cd195050ece92813088a8,474.74564
2464,5885904584fd96c4b81b1c7dba12d3069f1279e7,485.2694
2465,f3d828523fb53b206d38e0d6c383dcb8386fff06,502.2603
2466,129760f8a10b98f61fc894a2643cae4cfb0bb4e2,470.38635
2467,d93f82953b232e32f09c49980023a6dd5190f82e,416.99255
2468,ebb32cf7d8b122a5dabd41723d31d834147b0944,469.5084
2469,26451da54b7c50dd68a91b78480fae246c5c9533,484.71735
2470,7ede2e4d7b38337e9819adbcd29f493efaf1422f,476.04523
2471,b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,452.1632
2472,27d03b6f1128b3834d6da1fbab4fdb51f29528a1,471.75607
2473,4c655a6be04f11039d8691c84f32a127aa31302b,451.14233
2474,9b11807d3cd299ae7c4673b996efde237367869f,489.97733
2475,29fafe8bae98f668dd51b9f8be530d27463d1028,480.46777
2476,e8f1b07f87537cb6dfa1ad1427023dc333615908,453.66348
2477,36aebe2504c407fae6a55dd78b6088606650b14e,477.78503
2478,32d60cd95e9dabae2aed8f052195d6eed8703ed1,473.49768
2479,6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,674.8628
2480,ef18490c7eb36b305d531c27369096537d08755f,439.26752
2481,c69a7ad481dacbef32e5b399675ec26c653c0983,443.98328
2482,cf762d282e71afd27f192bfecbea9deecf0e48dd,442.49194
2483,8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,503.35294
2484,f97331e59feafd161d011018f9c74fba1fae199f,525.4702
2485,58aa87c8d62f7e274075e201f0321699b63a2449,503.08112
2486,2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,483.16653
2487,22a5b471349d6a7f6481f7e41e759d42d700f321,498952
2488,c098d4843d7e2c6f092659d6c7e856561e1bf965,477.2585
2489,69b82b274c4e45630e076443ad0f92022d55f561,519.2699
2490,88c09b0e47df70ac2a800ee9356c07c149e47965,525.0592
2491,c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,455.9869
2492,130552305b1d235736ead954f3a39a31a5e26a85,470.63287
2493,4568958f97d91d411e056f26e468826db0f65252,605.44696
2494,cbf871506b2a8d2a250a613b163fd36613967987,497.01813
2495,38a2d03c567e15017340fc668151031745829f6f,435.19308
2496,6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,545.2143
2497,f34367830fcea24bed44531a21723c743aa23388,427.3184
2498,898940208d1a3c6a9ea725ea81f70d9b19de9d6d,449.24316
2499,2947711097206170cb5cfcad8b3264e7d46cf84b,550.3605
2500,e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,424.21686
2501,4236bab9aa4fda581822d73b2673e18173259236,634.8876
2502,8b74ecf4de459564720217586afd122cdd9a8dc7,413.0309
2503,3159104a8cb51f88391d02e5679c7b8164e3cf3c,424.33936
2504,b7e095ed890bd1d17a60cf3a9b09d66412ef838d,457.03033
2505,ea71616417d91e7c2de90e3cc7e429379b8cf720,547.2878
2506,b88b2ecdda851269372c7abd185d062a7e6d2c06,533.4043
2507,9c73e772e63092cb448869f90d7a2239dded321b,457.7672
2508,6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,418.59714
2509,98aa4c1c55ff040e12b69753c3dd1b04875ef742,465.6162
2510,c48349804ad466de8b8c6b8e32897f1f45e9c3dc,480.63205
2511,d945f52c48de4820b70d2ff189e79d3533d6ad19,482.31903
2512,8fe2c10948fd33bdc81b52c706b0ff35eb98363e,519.72925
2513,52feee56c52b89353482d8ff79596da74721397d,469.95914
2514,4e18ab8ae4fd83938f5494798f508d5367cac2d2,435.41928
2515,7730709b7ca12db00680265a9cc539d8aa1fc514,511.8143
2516,8cd4a434960e502f24fc78dc6dec07b6f334b4b5,459.55353
2517,a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,467.48145
2518,54ff102165b4e93fac3b1f5da7f71819da23748e,425.37317
2519,d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,419.44513
2520,2d5560d6dbef33600be60952b3aca292c59ea7b0,449.66412
2521,980beb6549cdfb6c50c021ebac3193ab8a767283,440.59155
2522,49ce40d232d573f1b4c2dedaf7d62b51a41f376a,421.01526
2523,976c956801b752be72d06bf859a82f6f8d81f125,486.79733
2524,d623c0a31c3bed84a4bb48d84e71fd2680276aba,495.15433
2525,18f200b076c037a10fa275ac170a70490f5dfbb2,428.92786
2526,42d7da47303db95ea24874a9982c45e9154fe14b,450.23206
2527,3eafd7a24678d09e9e32a45cfadd28505e3868dc,515.5075
2528,cee30066639835f12782e9590849ca897ac1b171,644.81104
2529,18130c488765f063eceb9fedfe87e7cdf2fbdb0d,532.5352
2530,0181d96df3733bc40c221a488d453f150d34d829,512.6135
2531,c9d8c520f64aa59e3b241482268d5071698514b7,485.3644
2532,e4429cb4643af3638695f52912a9594f6bb5254a,504.19626
2533,02b349161484b5bdda3e5de7767518da1ef52564,471.74057
2534,31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,573.3335
2535,23aa1ab1064be4febd0b0e54f239176bac13d4a2,545.5969
2536,813c8241c45c9baf7cc1ecae80a0690059c3d99f,559.3465
2537,27ab51f4028992f4d54134a73a8bf348d9d8474a,459.63837
2538,e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,477.71075
2539,4b213cf1f92a34b91d49d99d859efe8a2914694d,520.9637
2540,63393ce3741aba030985130fbdc82348bc5c964a,515.40326
2541,a0844cd384bb27f263b50028a152e1aea6f3041b,447.38788
2542,606410be41322d2521a4eb5a9ec1eace4c3f7ee1,452.21384
2543,175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,475.7815
2544,05bed747735a3b719cf869424f7a86c902bea946,482.17145
2545,d0acd5258d606e92178448427c5c8b15ab1b4fc8,586.10406
2546,f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,488.75217
2547,97b06064bbe6f8ef5c82aad4c36edd13027bd276,502.13333
2548,f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,416.23148
2549,fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,492.62622
2550,51e6eb7de613c8b30620286f5c0f462e81001120,473.53253
2551,dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,477.76398
2552,72fb4a27711b359a6195f60a1ecd7e363180e008,460.1281
2553,02b14c28322ce1f776ca1ba0ea56a9964d681fc7,446.97128
