NU_INSCRICAO,NU_NOTA_MT
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,616.5468942410128
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,516.0255306472903
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,546.0223640855045
5ea6829f84323da79bcc652c24a82e2374af1a98,478.8452753172309
33e69bb3800fd41adb461fb6b2247145345634c1,485.6009921423611
59635391444e7d9e0b8521e30e01f8926fe28204,478.9981005661752
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,487.4638004205588
559672741efc90bf174f3cd83609d9de577e0dea,433.2720334165831
8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,492.23598490131195
556802f575493ba712ede7a5f9659201f60c5043,449.20267458042764
7aee63d569743515ffe766e3feacef8ad7714270,386.4070823853409
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,432.5150539433442
96a358cc3423af4a6d6c0798a1d11b863367a612,461.65144903113344
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,659.5534624189413
a49b010075be6ea1fbe200b3a4482f8db22935bb,551.5901213727876
aa783515ff738d23f6adae631cbf51ab58fae5b7,468.14406692117257
fd95ade5272531152f2b812d1cb0dd152bfa0678,480.5895554597869
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,450.394618349103
510862ea3b620d1546ec1de5bd0747e9814c03b1,453.55707185614176
5465919b4d336bbe836eff75f4b5938eafdb863f,415.1247798625813
59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,466.29784214392305
a8c411d8342cdb098e1cf95684f42e9bb9378861,480.1650191272646
88b2df87e6e0a8c9272d26276986e4854cc0a516,471.2620010768596
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,341.6281112575974
0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,476.6764435936255
f3ec22388ed99e774eb6061402dcccec6c752f4a,488.2013686376153
a4aabcd700916946086484109b24e93fcf1afd5a,482.97796565730584
e1fbacc49f716328a083f9dbf582634cc06a8788,476.9150896263797
171b73d1f977fa036496f24235246fe1d4b908b1,458.4348655225076
06b76c46f0ee949f0ab7be51f935ec3c28555c5d,470.9461343007083
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,467.75203194643166
11673ed83a0b38c8c9eb7d433ce3e6be62728227,492.87951596499323
0a7114f2651f9950f6b26403af84850cdfa6952e,418.2955376209015
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,469.2130434565832
429852d4cee9e8493c4c0f9b39041ce36f273902,538.4622555316721
6ad6009351c9509a0651c645a9b1fe17511f21a8,470.57003399068225
0c48fa375c471885cbf20a651c6667bd37722c7b,543.3377612601591
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,455.6078090728776
17588b6e96d3879ea23c2ca570e0836cd993ee07,409.0883087902476
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,433.02080972410215
c5baf118bd7fba6fe5b151a3808e0a086a70a612,459.17638081410445
d2a0ab1bdcbb6a935f251251bd351bceded53443,552.9070576823574
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,468.0921621370883
77afc294bc91231448719e84c2172a01a8b14de6,596.1495704347228
fe11eb3740005701931aba6ae42a0176c3b7bf94,643.9222852588182
ceda53a524cbd1c0255de4af3f829ec8e698851b,505.50497016092817
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,471.27180941183786
0e0f3edd6942644821f3a524324257f3a073ca2a,442.89702281699755
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,476.2467412891376
f276df735911779a1ff5d835bcaf6d214d3effcb,456.04202814475656
20b09a8ae57394e6cad0a2dbe1e436fb41430166,549.0182142773366
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,514.6062682182331
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,485.25014794567596
f948ef2230e786ef593c7c4a86e47620453ae8cc,501.0820610657081
eeecb5149ff0cbf59351b2a42b5d71814fee6158,473.2667204366503
ac2e0816e652cf5260cb45260a9db9a29833b15a,499.34864097878415
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,520.6070232829595
1a9819a1016e7e93f904c44fc6941801552e27fb,422.9878848784829
2a13cec7699aceeeddef567b3cf896c1e9365cab,625.2716906486467
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,468.1636458962518
a3d09f8b1233436ca38409f8c2127f3a57049cb3,464.29952668446606
2a289379a56b3fccb4f825808cb8cb62e3464de4,519.0329113288467
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,460.69726917070386
f1f40995a03ec646ede76673c4058d4286ee5d86,697.2179868382566
ea4d2f256b094b4414574ea67320c3e2204fac10,475.50120759159853
205142cfb5053b476483020f0128e68d0ff66a4f,440.6501127733811
974537a130b3e5947e0d114c2624859b10affa6e,530.6915588559204
511409d7b89bbdc33908a9f7d8a88281725d30f7,674.7944461142213
2fffc2354ce66a2749250070ce91113dfb3d29eb,450.7412163210971
8ae80d6ac3e2828514467c5b6388ea1619ef001c,513.0411872845445
232129e63278dac8d9f82baaf23c3534bae396d3,462.00408774189196
f5187e928a06df7f5893dad371d369addd05a751,408.6239681120996
e366080005222df476c35a67b0e008005e41916b,404.8959494589747
c1fa33596abab41bdd213972ae7f9da1e6c4c279,453.02718929308196
d0d090255785236abb819b4381eccc5bb4fa8780,548.7084565275563
4eddf63f1894597b6fccb444d0b3af2fda07408f,556.529584544317
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,453.9858315380794
49350b0634798bde6649569eca496786e5d1bce7,570.3198776007271
e046ad101fdafcc2bff2938bc966371938895165,449.5571557780578
5f65e9cea038483e95b1571d789b04474742331a,471.87714645010743
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,527.3825316832933
b17ced34952e5be0f0b3c21c873c8809467bfbea,511.51536892997865
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,619.3837733231258
803162024415686a9cdd15cbce5ab265be727de1,406.7992284213745
18c31ee038a03d960fff336e75fda48d49c13152,440.1415695443609
2f4d0ba8b7960ef522a09e027c2e6b6205497075,416.7725572898484
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,470.491171329958
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,482.13872979759606
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,462.90341537952776
1e6a6af52a2b0f254f198fc26312b8c47261aeba,401.3317693408168
188cde61038965b9bc1c874f7d81f3fd7c3815f0,687.5970067961352
6a2aa4caed6c6be94439dcd364528079b131287a,501.1224199375014
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,491.5506734149756
5075256486748587164fc3170622af701b21fc87,482.5316115915008
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,471.14317216450166
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,435.5527638499937
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,535.142619087261
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,474.5148920531154
92d49b237a1812dc06948114e9d1ed2ef1b46768,610.5068520872812
7a48ae2165b2829894c952ab60838a7af20168e0,488.2034210965552
1ad51bbf7c21c610b0ac548d521f32e674fb524f,488.1142240501982
c7eac1d3a958cdf037b5ba6b40091feddd854f11,461.5388080695951
835ce6032947fb96ecde73b33b6caf66ae4e556d,499.656488716565
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,470.29770262584077
425f9cc3da2ba9f7456741f422840246688bbda8,366.9280942159151
b6e88ccc0391dece267c4d9b48c44490903b46b4,448.3290841972346
d7629981932ce24db6a7b5b517fb45a596617b38,549.4139778492652
310c3f8dd45384575fa7e50214be3bdef8544d34,581.3663508114412
53d44c22cf452cc8853c229cf25fa07a2abf1f28,413.62814242249226
13eccb901c037133fe76ecbbed58904572ff2775,479.8238207792075
d17a26497cbda25c25835ce0b4aa419ed30f2a78,479.6390402107193
89504f44cdc890073b19be26e62574c50615536d,527.8302327084558
abc18711518dabe7e3a5b7baa7de479630772981,534.5002228687616
475716bd9be22aabc54e6b6ef5958519b2416786,468.89447448122786
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,465.3858313856322
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,409.65094152590103
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,474.47271865276406
cfacab7dac22d85fa964377ea32b4be78a3b648e,500.49180491737144
fed57b217d41195d999e8bce552d49eb76f59688,470.05004553811096
dafda14a14ae17b06457a9c751ca709641fa2a43,499.6657314918477
e254342fabb9a77fb9d3e975a61a3e30928adfda,544.1024023744051
2a099b53c306338d95920b9ea1d7a786ecd29137,464.06126960432437
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,504.6439165679356
2983370b79c09bf78418e4335e0884bb926a5fb0,469.49046695829236
0807d301b8c5484c9bace1f909f1e76b8656c91e,541.0000505907146
4816f04ccbaa1e4b65de8f216a428e1a35cec252,436.4514608296699
00ad5d5600298c70d3a4511ef2e84a483bb22c86,402.14667515823345
7b807ff1f62f5e196af28f0b495c359dccba903e,446.23056169378646
3827e819a620d8f9a085c22cea412b1865aed0c7,449.5518860764024
8f8c6bc5499c24cda37005caa310b7207d7801ed,577.0590042277411
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,398.4129527367381
da2d48a8443b76c28d3073a76005e912d2e152b4,577.8618790741812
3e5fa0fda2258366ec6de455735875bd7a86e30a,410.784425990471
9d8fbcca019a71a67c870dce2de462a019da9c69,537.910971496233
3dfe82e880147acb09c7170075a65b923c53b6d0,480.21033538885155
c6b1200a3cda2550da02561106d01d043db73a44,405.315246614346
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,479.28214780098926
17a85e2166e19b1993126fbff01206beae738a06,659.1085969489047
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,439.9316703589593
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,507.9051378800877
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,498.20797935121993
c28e871925f763bd88d85acdaccc17c85f21835a,461.8987988165083
0ebc697a57f14982a84f3eec580484644f6c000a,506.57329390122896
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,462.8597619207563
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,450.8692825820758
446ced3e5fde8d61781304cb4e9e9fe131628a50,579.7277213878892
8e02a8d2104547a599667b38312691bd19b3bb05,478.0707362421891
e490a4b077b1d2750db453b48f6ad43a55cbedcb,583.764303233939
e4c9df4005db1531039b317e86eaaeac4b06c4fe,572.2367856455865
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,406.98827738100766
281fdf12804aeed37efddf06d2f156149fa25757,551.1316850652801
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,592.4409893529341
87fdb4510def669e4fa6434518d67d253058d250,455.73963552525765
e1e7281374350c1d8823d83d22a4f29aafada269,496.32280851083647
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,469.8927598011962
6769b690480fee480998f11ab1791b1ac6ea398f,524.4115818097412
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,612.1475924952595
ef0b14ee71e890ac849c112effd0da453baa737a,492.58304050570734
2c1318677c2f31dbcacb31e0645576ead8f10e36,506.707088894342
ba2f1709027e9bf363be7f6de512132f7d4af757,478.73934729228586
024cdddafe69a9ecc38a160d9ba4c297650d4baf,455.0284205452429
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,410.8428917718311
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,492.8188167207449
6e91321e228d6d4dd87f9730a6551d72b33931ee,411.51441239144117
1e48758bf7f8af48969afa1e56ffee66f92f41d2,483.2666188568494
78ce05c90219380972197a06065cfb5a684f8b86,489.5680992338133
39aad74d8e9084f2facfccae4199d91c62db98c4,496.25704062874104
d1937748cc2c90942de393c34c2255137c803eb2,508.7951597516594
c133dc2945c16fb60ae37db0bc7743959f3da3d8,377.7874847590436
83fa6da48f33782c6dcc3ff3a64a94022221df13,369.6188798778053
d26a47079931199956f0b05bd3dcae4a0273459d,397.8863287283967
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,504.98934903433656
d302df44c6e15373315852331ebd3b6dbbb4f2cc,625.4881065128848
7c75c93b5545fdd9e5beb09c956a693548424643,422.823728980046
85850927c26adce658c878c72674532ff1355a0a,468.0813010575674
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,460.8181224843607
ffbae0ca9e948254b873fc862b12fe39957058e3,470.627207429653
35338f06701599600faa271b375044621238af07,501.6460562617704
d44b87fb81b1c525b44b845d8f4311b137a7ca55,489.56635489440384
b96064b65630b4832f20c47ce3b7ed5f9be9a052,484.478583117445
f15ba67882369b617b42295b716c82d8e5af5c70,632.1392069450142
4231b98f39f34149443bd70a4ccef54336a925b1,569.5282837114407
f35249833d1bebb70b5fa6345904cb0e3f222600,637.394636581532
407d69d21909f9944c6ae17a2a3266993b2a5846,541.2094075776492
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,476.1948258387492
e4af0fe1eece28c3316bdb5f7859e0555d816adb,532.9027216924978
01ece8c37e9e349da24020b3a914426b212bf893,548.1754813175705
e2340afbf8f44e672546d21c55a7f16918540ae5,569.8706071260774
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,474.5531351763416
fa6c1cf41ff915d405e1f65f10f564a117baba9d,499.0269807653325
95b67d2b35b0e9d32ffa518017824bb909f823ff,600.9188608206559
601bc46879ceda8acc99c9e024bcf5ae418bed93,455.6356474505228
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,549.0886896872739
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,422.28342863670514
238f25431ccbb438872d987652ccf5bc75c0de28,467.58800095382577
e764e0c5d6420b20733cd195050ece92813088a8,472.54977824728957
5885904584fd96c4b81b1c7dba12d3069f1279e7,471.349950549835
f3d828523fb53b206d38e0d6c383dcb8386fff06,474.2125839154453
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,438.23353549147305
d93f82953b232e32f09c49980023a6dd5190f82e,390.5438623896102
ebb32cf7d8b122a5dabd41723d31d834147b0944,451.8904397682971
26451da54b7c50dd68a91b78480fae246c5c9533,477.0883571992291
7ede2e4d7b38337e9819adbcd29f493efaf1422f,475.5589599853601
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,434.95202415530963
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,493.67687227790793
4c655a6be04f11039d8691c84f32a127aa31302b,445.4904826653489
9b11807d3cd299ae7c4673b996efde237367869f,461.92431815906576
29fafe8bae98f668dd51b9f8be530d27463d1028,491.80545810481567
e8f1b07f87537cb6dfa1ad1427023dc333615908,429.3205717470142
36aebe2504c407fae6a55dd78b6088606650b14e,495.1147672263594
32d60cd95e9dabae2aed8f052195d6eed8703ed1,475.51269555790645
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,653.8327076317366
ef18490c7eb36b305d531c27369096537d08755f,403.2082486641433
c69a7ad481dacbef32e5b399675ec26c653c0983,466.09437126057344
cf762d282e71afd27f192bfecbea9deecf0e48dd,419.5373617589857
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,484.7794393688451
f97331e59feafd161d011018f9c74fba1fae199f,530.9050983617273
58aa87c8d62f7e274075e201f0321699b63a2449,470.95876552401865
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,523.4421398806589
22a5b471349d6a7f6481f7e41e759d42d700f321,493.5784277297144
c098d4843d7e2c6f092659d6c7e856561e1bf965,468.84261091834657
69b82b274c4e45630e076443ad0f92022d55f561,526.895107007012
88c09b0e47df70ac2a800ee9356c07c149e47965,525.0054469520292
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,458.3053966903719
130552305b1d235736ead954f3a39a31a5e26a85,474.584031312975
4568958f97d91d411e056f26e468826db0f65252,604.1619018637869
cbf871506b2a8d2a250a613b163fd36613967987,484.84487017329775
38a2d03c567e15017340fc668151031745829f6f,402.88900657192806
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,540.1000480237265
f34367830fcea24bed44531a21723c743aa23388,408.6338681602593
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,470.8314742803633
2947711097206170cb5cfcad8b3264e7d46cf84b,531.9932048301656
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,385.2727367021239
4236bab9aa4fda581822d73b2673e18173259236,560.8082705120664
8b74ecf4de459564720217586afd122cdd9a8dc7,373.90168938722013
3159104a8cb51f88391d02e5679c7b8164e3cf3c,408.6741316536535
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,469.8809590312958
ea71616417d91e7c2de90e3cc7e429379b8cf720,536.5962026627492
b88b2ecdda851269372c7abd185d062a7e6d2c06,540.3763317535622
9c73e772e63092cb448869f90d7a2239dded321b,467.9072483609643
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,389.7667447826056
98aa4c1c55ff040e12b69753c3dd1b04875ef742,469.6862084498371
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,495.9219659522938
d945f52c48de4820b70d2ff189e79d3533d6ad19,465.0510474397271
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,525.0543910863905
52feee56c52b89353482d8ff79596da74721397d,455.34234648617667
4e18ab8ae4fd83938f5494798f508d5367cac2d2,421.62053243431774
7730709b7ca12db00680265a9cc539d8aa1fc514,510.6070284270786
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,432.0002080629239
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,434.7781073914097
54ff102165b4e93fac3b1f5da7f71819da23748e,421.62416169656785
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,410.41718680197016
2d5560d6dbef33600be60952b3aca292c59ea7b0,453.996744912983
980beb6549cdfb6c50c021ebac3193ab8a767283,429.4776723496148
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,374.5531817680277
976c956801b752be72d06bf859a82f6f8d81f125,488.36396225462084
d623c0a31c3bed84a4bb48d84e71fd2680276aba,498.655140634149
18f200b076c037a10fa275ac170a70490f5dfbb2,402.70980388030307
42d7da47303db95ea24874a9982c45e9154fe14b,468.0027004810133
3eafd7a24678d09e9e32a45cfadd28505e3868dc,549.0937111141645
cee30066639835f12782e9590849ca897ac1b171,599.4838005942024
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,516.92990085366
0181d96df3733bc40c221a488d453f150d34d829,510.13922367475624
c9d8c520f64aa59e3b241482268d5071698514b7,488.12605853644493
e4429cb4643af3638695f52912a9594f6bb5254a,508.82011942805326
02b349161484b5bdda3e5de7767518da1ef52564,498.2247608350985
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,554.2850275249839
23aa1ab1064be4febd0b0e54f239176bac13d4a2,541.5221241726606
813c8241c45c9baf7cc1ecae80a0690059c3d99f,541.2566699216845
27ab51f4028992f4d54134a73a8bf348d9d8474a,434.5990874482138
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,476.70489776178596
4b213cf1f92a34b91d49d99d859efe8a2914694d,512.9229859383737
63393ce3741aba030985130fbdc82348bc5c964a,532.6753376585082
a0844cd384bb27f263b50028a152e1aea6f3041b,483.47618903160446
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,472.54374466101365
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,442.1667223129883
05bed747735a3b719cf869424f7a86c902bea946,524.5483071622027
d0acd5258d606e92178448427c5c8b15ab1b4fc8,588.9897790428845
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,503.7821560591726
97b06064bbe6f8ef5c82aad4c36edd13027bd276,501.47975431488027
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,401.31081847221327
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,495.4914391557975
51e6eb7de613c8b30620286f5c0f462e81001120,433.05338569776546
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,461.0990842181459
72fb4a27711b359a6195f60a1ecd7e363180e008,453.5243711289593
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,418.9138943472347
39d2bd056fe559e69df7f1ee9598823180c8f7e6,461.9568666749002
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,537.4316158131049
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,597.0089725041782
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,500.5356532861311
4a514b8fa6795dcd5e14ecd1c907d540244f637a,532.9633672052835
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,440.55516420154214
13377ed3698676358403b48d0eda8c7ee1d6aecc,677.1152939963961
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,437.992185447325
ce766367ff6851524770c40400c6ba253659f78e,469.0935398250694
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,454.42761413836917
a69d75df09174f2e48c58f4de054e5aedfb3dd93,497.3717846143475
ffd73716669770ef69fb5db55c040b4bf9ca8876,514.2510115744054
d4348ecffd6bcf2240a87e2894b44b060871b4a8,491.5722515010575
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,432.80759587864816
20b0239ad3768ac025647a4114172ab3732b56cb,578.3906504107233
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,451.79147051542935
841018c0f460b185b0203cd15e9d649e226f0177,565.4816073992135
df2acc0d65eae18026825eea094d5860a7596d0b,641.1007604539286
3e496cde35ea69dd40732f9173985b576e676117,536.1973807356278
5e39822518efc205895979466db22326f89c5141,471.6985183373299
f84c83e72774e002b242e071238bdd0325b3d776,507.4786808312596
450cca333151ec503717ae505d19a34e1eb101ba,444.6654567448071
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,490.9018119558553
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,394.75665657262476
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,485.04113798371225
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,640.5942176477956
77b19663f69d3e984be73a22a31d776e7c04c45c,450.18464809092336
675adb56716f130faa018d3736a41be1e2a17d31,473.98533895338005
54da87b25a92c3b2315e1a6120398c2712416a14,414.2485479061037
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,448.20139065001433
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,461.819173965768
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,506.707088894342
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,464.8935607854903
6583c26f055db28ad39587d7222d4bb841e8ea67,499.9944856469119
db9fdf021693e9620c80ed9a4d414557fd6d19f5,350.9746100337653
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,560.4095626659305
a16fec7d39e6888925c45547f002554482b7cdec,369.9854847041347
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,414.47213144725964
422706a8f501b893c3afcf0568ed96d27e48c23e,493.36557880680243
910beddbfd181b30cbe00ebf15707179709b2e1c,538.4039161956413
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,485.7456214509121
2ea05555158319a6deb81688815814e56eb1d0f7,461.1430341488994
57b58443cda566f5cf3bd4e500b8623eb9709975,535.3805944319628
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,464.0667205884937
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,488.36423616099
e19c44f83bbd09c6a4225663c603f66d32b8edb6,419.16754743040286
7d792999dcf5d87104871e8f4030b7d777ebeb48,502.66051608971514
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,517.8111102698186
8c000f24fa59f6853dd3934d184bed253ad81c40,510.96570268826036
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,508.5438561006722
dadee048244caf3d6c6e6fb9fa46f047f30333a7,442.5735289966717
92d26d442aa39811a925e409313c2155c70bd207,428.43369352969296
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,553.144558954946
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,468.42723681353556
e0046f52481512ec10030f695dd3d56c14963819,544.61156688137
4c3d0438add4c03cb81a25c5eee309226aa28053,469.7904532261682
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,515.3148258259782
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,514.6314345247126
0ae9567502f385d06a8367de33e93952a2ab70c0,507.43267330672023
69d2ddc8bdf8d604a71a2752b116907482329a27,412.5746401591922
a1203344dc3ac6e15e54db1b21423904cdd91800,441.8493145934864
c759ad904d22197f1cf3b5ef9e41ee1609513cea,710.2149455923595
9c116780cc06704304d288d079076f160a17e16e,468.0602360545449
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,455.65322524325995
29ff45ccdb3218636888020586ad0937061d5fce,524.8207466186225
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,500.36593487425085
56de6d3b1e9154dc987213e9be4c1cd4afff4844,508.6649722953647
42e41941b2e875c39adea29e0316d4463b645bc9,602.5908877409818
8bd03c9e28441366b398da85e8cc788bf1cae5e6,415.86154851123865
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,430.9767213705654
c5a416e9d46068859aa2aba316db0653b8bfe95d,403.54676466615746
79241e179af88eebfc54cb143d00a31f32dc1543,394.8476773523052
08388faaa66a1114f5c9f268f91604a87c53bc1c,418.41465625080167
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,465.4135492380616
755163a5846bc975b2f56d173b8d007274af14e9,470.5701324226832
9dc8176b2b435cdabef75b6bdba80010da32bdac,466.47072321322406
db58077a6d9064040df91d4c211f102003d2e1e2,480.40160722999985
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,541.186525257577
16397992b0106ec27c19b528b0e054cd177ebc22,583.97684141985
ac31ca75101445def2cf48e297b8928655378167,431.2052624063127
278fefb75892bd65c121cf6c61ee1a4b78cf7929,459.0451089466923
8fe81ee79ae22a3b9cd83a833861e0970c565c29,430.4226894079094
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,568.3548220869657
172c3201202c7da0b9a8233e72fde6d0c6f8d388,430.3391599078851
798aa833377b56d48abf3216c1b5a631c3149322,453.63979843082143
1e640126b34faff7accbcc0682260a5ab9476f66,503.0112710380254
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,621.863021878934
5bc8c472a9d28a0d0f92c9f46470258394d7e363,431.2415767318536
826b79288e1f91a3e15010d40bef197c37340b69,477.45008947464265
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,560.8947452977352
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,530.7909385485991
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,388.0992800596212
fcd382593b2bba0637f03548f6a0d7da6835f51a,487.96526929399846
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,600.371375462809
a7cc1691397eb337db3ab74d7f15d2682ce98f99,476.0000752572904
a23b332bafcca06eb8cefda864c756f5791de732,542.1227298939822
ff298bf688bde9db13791da42e91b7d40a02bd0a,538.9262786083782
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,541.9060714298846
ddd777e1831b4503bf1ab99610fd57852b52b2c1,443.0697900535767
19e929094c9125d910057a57e7f5848a0664b815,433.7230095726836
c3b3a42edbd7966a308858e9c60a0f5699280255,565.4949041166867
69029c08cd046608078c004179d57137c7bc9789,470.6544861018972
06f46db734fb75f5a610d28c37b830c2c0c193c2,485.1038017984486
420e2c2feb6b050c91b9badff729fa95cdc9cd73,633.818408259752
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,549.7643020496841
296c589f825e518bf2656d32ca54043e9642b5e5,481.2555570968481
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,481.2196556618909
69bb73b125a392aa8bcdb97ccb824827a83f02a6,511.8683534656444
41b5f19354c8262b799b2d6fd433f5f056d64c21,372.64450889465337
179e4eb03317a216cce73131c1fe32df6d7affc7,406.0092089490944
683d4874912f09abdb539e4d53f4c466a7b22bec,432.66438320089526
2d6ee8009d8d740b82fc986536a6046cc07a0547,464.06126960432437
